dstport,protocol,tag
6148,tcp,sv_P2
6149,sprite-rpc,sv_P1
6150,sprite-rpc,sv_P4
6151,udp,sv_P4
6152,ipv6,sv_P1
6153,ipv6,sv_P4
6154,tcp,sv_P2
6155,ipv6,sv_P4
6156,udp,sv_P5
6157,udp,sv_P4
6158,ipv6,sv_P4
6159,tcp,sv_P5
6160,udp,sv_P4
6161,ipv6,sv_P5
6162,sprite-rpc,SV_P3
6163,sprite-rpc,SV_P3
6164,dgp,sv_P4
6165,dgp,SV_P3
6166,udp,sv_P4
6167,sprite-rpc,sv_P4
6168,ipv6,sv_P5
6169,tcp,sv_P2
6170,dgp,sv_P1
6171,tcp,sv_P2
6172,ipv6,sv_P1
6173,udp,SV_P3
6174,ipv6,SV_P3
6175,ipv6,sv_P2
6176,sprite-rpc,sv_P5
6177,ipv6,SV_P3
6178,sprite-rpc,sv_P1
6179,ipv6,sv_P2
6180,dgp,sv_P5
6181,udp,sv_P2
6182,udp,sv_P2
6183,ipv6,SV_P3
6184,ipv6,sv_P1
6185,sprite-rpc,sv_P2
6186,ipv6,sv_P2
6187,dgp,sv_P4
6188,sprite-rpc,sv_P1
6189,tcp,sv_P4
6190,udp,sv_P4
6191,udp,SV_P3
6192,udp,SV_P3
6193,udp,sv_P1
6194,ipv6,sv_P1
6195,ipv6,sv_P5
6196,tcp,sv_P2
6197,sprite-rpc,sv_P5
6198,udp,sv_P5
6199,tcp,sv_P1
6200,udp,sv_P1
6201,udp,SV_P3
6202,sprite-rpc,SV_P3
6203,ipv6,sv_P5
6204,sprite-rpc,sv_P4
6205,sprite-rpc,SV_P3
6206,udp,sv_P4
6207,udp,sv_P1
6208,dgp,sv_P2
6209,ipv6,SV_P3
6210,ipv6,sv_P2
6211,tcp,sv_P4
6212,udp,sv_P1
6213,ipv6,sv_P4
6214,dgp,sv_P1
6215,ipv6,sv_P1
6216,udp,sv_P5
6217,ipv6,SV_P3
6218,udp,SV_P3
6219,dgp,sv_P1
6220,dgp,sv_P1
6221,dgp,SV_P3
6222,dgp,sv_P4
6223,tcp,sv_P2
6224,sprite-rpc,sv_P2
6225,ipv6,sv_P2
6226,tcp,sv_P1
6227,udp,SV_P3
6228,udp,sv_P5
6229,dgp,sv_P4
6230,ipv6,sv_P1
6231,sprite-rpc,sv_P4
6232,udp,sv_P4
6233,dgp,sv_P1
6234,udp,sv_P5
6235,tcp,SV_P3
6236,tcp,sv_P4
6237,udp,sv_P1
6238,dgp,sv_P1
6239,udp,sv_P2
6240,ipv6,sv_P5
6241,sprite-rpc,sv_P4
6242,ipv6,sv_P2
6243,udp,sv_P1
6244,dgp,sv_P1
6245,udp,sv_P4
6246,dgp,sv_P5
6247,udp,sv_P2
6248,udp,sv_P5
6249,ipv6,sv_P4
6250,udp,sv_P5
6251,dgp,sv_P1
6252,udp,sv_P2
6253,udp,sv_P2
6254,dgp,SV_P3
6255,tcp,sv_P4
6256,sprite-rpc,SV_P3
6257,udp,sv_P5
6258,tcp,sv_P5
6259,udp,sv_P2
6260,ipv6,sv_P5
6261,dgp,SV_P3
6262,sprite-rpc,sv_P1
6263,tcp,sv_P5
6264,sprite-rpc,sv_P5
6265,sprite-rpc,sv_P5
6266,tcp,sv_P1
6267,tcp,sv_P2
6268,ipv6,sv_P4
6269,udp,sv_P4
6270,tcp,SV_P3
6271,udp,sv_P1
6272,sprite-rpc,sv_P5
6273,ipv6,sv_P5
6274,dgp,sv_P5
6275,sprite-rpc,sv_P5
6276,sprite-rpc,sv_P5
6277,udp,sv_P1
6278,dgp,sv_P2
6279,sprite-rpc,SV_P3
6280,ipv6,sv_P2
6281,udp,sv_P4
6282,sprite-rpc,sv_P5
6283,dgp,sv_P4
6284,dgp,sv_P2
6285,sprite-rpc,sv_P4
6286,tcp,sv_P5
6287,udp,sv_P5
6288,tcp,sv_P2
6289,ipv6,SV_P3
6290,dgp,sv_P1
6291,sprite-rpc,sv_P5
6292,ipv6,sv_P5
6293,ipv6,sv_P2
6294,dgp,sv_P1
6295,sprite-rpc,sv_P2
6296,dgp,sv_P2
6297,sprite-rpc,sv_P5
6298,udp,SV_P3
6299,udp,sv_P4
6300,sprite-rpc,SV_P3
6301,ipv6,SV_P3
6302,dgp,sv_P4
6303,sprite-rpc,sv_P4
6304,ipv6,sv_P2
6305,udp,sv_P2
6306,ipv6,sv_P2
6307,ipv6,sv_P5
6308,ipv6,sv_P2
6309,udp,sv_P4
6310,sprite-rpc,SV_P3
6311,ipv6,sv_P5
6312,udp,sv_P1
6313,ipv6,sv_P5
6314,udp,sv_P5
6315,dgp,sv_P5
6316,dgp,sv_P1
6317,dgp,sv_P2
6318,udp,sv_P1
6319,dgp,sv_P1
6320,tcp,sv_P4
6321,ipv6,sv_P1
6322,tcp,sv_P5
6323,sprite-rpc,sv_P1
6324,tcp,sv_P1
6325,tcp,SV_P3
6326,ipv6,sv_P5
6327,dgp,sv_P4
6328,sprite-rpc,sv_P1
6329,tcp,sv_P4
6330,tcp,sv_P4
6331,tcp,sv_P1
6332,sprite-rpc,sv_P1
6333,tcp,sv_P1
6334,udp,sv_P1
6335,sprite-rpc,SV_P3
6336,udp,sv_P2
6337,dgp,sv_P4
6338,dgp,sv_P4
6339,ipv6,sv_P2
6340,sprite-rpc,sv_P4
6341,tcp,sv_P4
6342,tcp,sv_P2
6343,sprite-rpc,sv_P5
6344,dgp,SV_P3
6345,dgp,sv_P4
6346,tcp,sv_P5
6347,dgp,SV_P3
6348,udp,SV_P3
6349,tcp,SV_P3
6350,dgp,sv_P5
6351,dgp,sv_P1
6352,sprite-rpc,sv_P4
6353,tcp,sv_P1
6354,udp,sv_P5
6355,dgp,sv_P4
6356,sprite-rpc,sv_P1
6357,sprite-rpc,sv_P4
6358,tcp,SV_P3
6359,tcp,sv_P4
6360,dgp,sv_P2
6361,sprite-rpc,SV_P3
6362,tcp,SV_P3
6363,tcp,SV_P3
6364,dgp,sv_P5
6365,udp,sv_P5
6366,tcp,SV_P3
6367,dgp,sv_P1
6368,ipv6,sv_P2
6369,dgp,sv_P5
6370,udp,SV_P3
6371,ipv6,sv_P2
6372,tcp,sv_P1
6373,ipv6,sv_P5
6374,udp,sv_P1
6375,tcp,sv_P1
6376,tcp,sv_P2
6377,udp,sv_P2
6378,ipv6,sv_P2
6379,sprite-rpc,sv_P4
6380,ipv6,sv_P1
6381,ipv6,SV_P3
6382,tcp,sv_P2
6383,udp,sv_P1
6384,dgp,SV_P3
6385,dgp,sv_P1
6386,udp,sv_P5
6387,udp,sv_P1
6388,dgp,sv_P1
6389,dgp,SV_P3
6390,udp,sv_P2
6391,sprite-rpc,sv_P5
6392,dgp,sv_P5
6393,udp,sv_P2
6394,udp,SV_P3
6395,tcp,SV_P3
6396,dgp,sv_P5
6397,dgp,SV_P3
6398,tcp,sv_P4
6399,sprite-rpc,sv_P2
6400,sprite-rpc,sv_P1
6401,sprite-rpc,sv_P2
6402,udp,sv_P1
6403,udp,SV_P3
6404,sprite-rpc,SV_P3
6405,tcp,sv_P2
6406,udp,sv_P2
6407,ipv6,sv_P2
6408,dgp,SV_P3
6409,dgp,sv_P1
6410,ipv6,sv_P1
6411,sprite-rpc,sv_P1
6412,dgp,sv_P5
6413,tcp,SV_P3
6414,sprite-rpc,sv_P2
6415,ipv6,sv_P2
6416,ipv6,sv_P4
6417,tcp,sv_P4
6418,ipv6,sv_P1
6419,ipv6,SV_P3
6420,dgp,sv_P4
6421,ipv6,SV_P3
6422,dgp,SV_P3
6423,tcp,sv_P1
6424,ipv6,sv_P1
6425,tcp,sv_P1
6426,dgp,sv_P4
6427,ipv6,sv_P2
6428,udp,sv_P5
6429,ipv6,sv_P5
6430,sprite-rpc,SV_P3
6431,sprite-rpc,sv_P4
6432,udp,sv_P5
6433,sprite-rpc,SV_P3
6434,sprite-rpc,sv_P5
6435,udp,sv_P5
6436,tcp,sv_P4
6437,ipv6,SV_P3
6438,ipv6,sv_P5
6439,udp,sv_P4
6440,tcp,sv_P2
6441,ipv6,SV_P3
6442,ipv6,sv_P4
6443,sprite-rpc,sv_P4
6444,dgp,sv_P5
6445,ipv6,sv_P1
6446,udp,sv_P4
6447,udp,sv_P5
6448,ipv6,sv_P1
6449,ipv6,sv_P1
6450,ipv6,sv_P2
6451,udp,SV_P3
6452,sprite-rpc,sv_P5
6453,tcp,sv_P1
6454,sprite-rpc,sv_P4
6455,ipv6,sv_P2
6456,dgp,sv_P2
6457,sprite-rpc,sv_P4
6458,udp,SV_P3
6459,ipv6,sv_P5
6460,udp,sv_P2
6461,sprite-rpc,sv_P2
6462,sprite-rpc,sv_P1
6463,sprite-rpc,sv_P1
6464,dgp,sv_P5
6465,ipv6,sv_P1
6466,ipv6,sv_P1
6467,dgp,SV_P3
6468,sprite-rpc,sv_P5
6469,udp,SV_P3
6470,sprite-rpc,SV_P3
6471,sprite-rpc,sv_P4
6472,ipv6,SV_P3
6473,dgp,sv_P1
6474,sprite-rpc,sv_P1
6475,tcp,sv_P5
6476,dgp,sv_P1
6477,sprite-rpc,sv_P4
6478,sprite-rpc,sv_P1
6479,dgp,sv_P2
6480,ipv6,sv_P5
6481,tcp,sv_P5
6482,tcp,sv_P5
6483,sprite-rpc,sv_P2
6484,udp,sv_P5
6485,dgp,sv_P5
6486,tcp,sv_P5
6487,dgp,sv_P2
6488,ipv6,sv_P1
6489,tcp,SV_P3
6490,tcp,sv_P2
6491,dgp,sv_P2
6492,udp,sv_P1
6493,sprite-rpc,sv_P1
6494,udp,sv_P2
6495,udp,sv_P1
6496,tcp,sv_P5
6497,dgp,SV_P3
6498,sprite-rpc,sv_P4
6499,dgp,sv_P2
6500,sprite-rpc,SV_P3
6501,ipv6,sv_P1
6502,ipv6,SV_P3
6503,dgp,sv_P4
6504,tcp,sv_P4
6505,ipv6,sv_P1
6506,udp,SV_P3
6507,dgp,sv_P2
6508,sprite-rpc,SV_P3
6509,dgp,sv_P4
6510,ipv6,sv_P1
6511,tcp,SV_P3
6512,udp,sv_P2
6513,ipv6,sv_P5
6514,tcp,sv_P1
6515,udp,sv_P2
6516,udp,sv_P4
6517,sprite-rpc,sv_P4
6518,dgp,SV_P3
6519,sprite-rpc,sv_P2
6520,dgp,sv_P2
6521,udp,sv_P1
6522,ipv6,sv_P2
6523,udp,sv_P2
6524,sprite-rpc,sv_P1
6525,dgp,SV_P3
6526,tcp,sv_P2
6527,udp,SV_P3
6528,tcp,sv_P1
6529,sprite-rpc,sv_P4
6530,dgp,sv_P4
6531,dgp,SV_P3
6532,ipv6,sv_P5
6533,dgp,SV_P3
6534,udp,sv_P2
6535,sprite-rpc,sv_P4
6536,dgp,sv_P1
6537,sprite-rpc,sv_P1
6538,ipv6,sv_P4
6539,ipv6,sv_P2
6540,sprite-rpc,sv_P2
6541,sprite-rpc,sv_P5
6542,dgp,sv_P5
6543,dgp,sv_P5
6544,dgp,SV_P3
6545,dgp,sv_P5
6546,udp,sv_P2
6547,tcp,SV_P3
6548,sprite-rpc,sv_P4
6549,sprite-rpc,sv_P2
6550,dgp,SV_P3
6551,ipv6,sv_P5
6552,udp,SV_P3
6553,ipv6,sv_P1
6554,tcp,sv_P2
6555,dgp,sv_P1
6556,tcp,SV_P3
6557,ipv6,SV_P3
6558,dgp,SV_P3
6559,dgp,sv_P5
6560,sprite-rpc,SV_P3
6561,ipv6,sv_P1
6562,tcp,SV_P3
6563,sprite-rpc,SV_P3
6564,tcp,SV_P3
6565,ipv6,SV_P3
6566,sprite-rpc,sv_P2
6567,dgp,sv_P5
6568,dgp,sv_P1
6569,udp,SV_P3
6570,tcp,sv_P1
6571,dgp,sv_P5
6572,ipv6,sv_P2
6573,udp,sv_P5
6574,dgp,sv_P5
6575,ipv6,sv_P2
6576,sprite-rpc,sv_P2
6577,tcp,sv_P1
6578,ipv6,sv_P1
6579,tcp,sv_P2
6580,tcp,sv_P1
6581,ipv6,sv_P1
6582,sprite-rpc,sv_P2
6583,dgp,sv_P2
6584,tcp,sv_P1
6585,tcp,sv_P2
6586,ipv6,sv_P5
6587,udp,sv_P2
6588,tcp,sv_P2
6589,sprite-rpc,sv_P2
6590,dgp,sv_P5
6591,dgp,sv_P2
6592,udp,sv_P2
6593,tcp,sv_P1
6594,sprite-rpc,sv_P2
6595,tcp,SV_P3
6596,sprite-rpc,sv_P1
6597,dgp,sv_P4
6598,udp,sv_P2
6599,ipv6,sv_P5
6600,ipv6,sv_P2
6601,udp,sv_P4
6602,dgp,sv_P4
6603,tcp,SV_P3
6604,tcp,sv_P2
6605,sprite-rpc,sv_P2
6606,udp,sv_P1
6607,dgp,sv_P2
6608,dgp,sv_P4
6609,tcp,sv_P1
6610,tcp,sv_P1
6611,dgp,sv_P5
6612,udp,sv_P4
6613,udp,sv_P5
6614,sprite-rpc,SV_P3
6615,tcp,sv_P4
6616,dgp,sv_P1
6617,udp,sv_P5
6618,dgp,sv_P4
6619,tcp,sv_P4
6620,ipv6,sv_P1
6621,udp,sv_P2
6622,ipv6,sv_P1
6623,dgp,sv_P4
6624,sprite-rpc,sv_P2
6625,tcp,SV_P3
6626,sprite-rpc,SV_P3
6627,dgp,sv_P4
6628,sprite-rpc,sv_P1
6629,sprite-rpc,sv_P5
6630,ipv6,sv_P4
6631,udp,sv_P2
6632,udp,sv_P1
6633,udp,sv_P5
6634,udp,SV_P3
6635,tcp,sv_P5
6636,tcp,sv_P4
6637,tcp,sv_P5
6638,tcp,sv_P4
6639,udp,sv_P5
6640,ipv6,sv_P2
6641,tcp,sv_P5
6642,ipv6,sv_P5
6643,udp,sv_P5
6644,dgp,sv_P4
6645,sprite-rpc,sv_P4
6646,sprite-rpc,sv_P5
6647,dgp,sv_P1
6648,ipv6,sv_P5
6649,tcp,sv_P2
6650,udp,sv_P2
6651,ipv6,SV_P3
6652,tcp,sv_P1
6653,sprite-rpc,sv_P1
6654,dgp,SV_P3
6655,ipv6,sv_P5
6656,tcp,sv_P5
6657,tcp,sv_P2
6658,sprite-rpc,sv_P4
6659,udp,SV_P3
6660,ipv6,sv_P4
6661,dgp,SV_P3
6662,sprite-rpc,sv_P5
6663,ipv6,sv_P1
6664,sprite-rpc,sv_P5
6665,ipv6,sv_P4
6666,sprite-rpc,SV_P3
6667,udp,sv_P4
6668,ipv6,SV_P3
6669,sprite-rpc,sv_P1
6670,ipv6,sv_P1
6671,udp,sv_P2
6672,dgp,sv_P5
6673,tcp,sv_P4
6674,dgp,SV_P3
6675,dgp,sv_P5
6676,sprite-rpc,sv_P5
6677,tcp,sv_P4
6678,dgp,sv_P2
6679,tcp,sv_P4
6680,tcp,SV_P3
6681,ipv6,SV_P3
6682,dgp,sv_P5
6683,udp,sv_P1
6684,dgp,SV_P3
6685,tcp,SV_P3
6686,ipv6,SV_P3
6687,udp,SV_P3
6688,ipv6,sv_P5
6689,udp,sv_P2
6690,tcp,sv_P4
6691,tcp,sv_P2
6692,tcp,sv_P5
6693,udp,sv_P1
6694,udp,sv_P1
6695,ipv6,sv_P5
6696,udp,sv_P5
6697,tcp,sv_P5
6698,ipv6,sv_P5
6699,udp,sv_P4
6700,udp,sv_P2
6701,ipv6,sv_P2
6702,dgp,SV_P3
6703,dgp,sv_P1
6704,dgp,sv_P5
6705,dgp,SV_P3
6706,dgp,sv_P5
6707,tcp,sv_P5
6708,dgp,sv_P2
6709,sprite-rpc,sv_P2
6710,dgp,SV_P3
6711,dgp,sv_P4
6712,dgp,sv_P5
6713,dgp,sv_P5
6714,ipv6,sv_P4
6715,tcp,sv_P5
6716,dgp,sv_P4
6717,udp,sv_P4
6718,tcp,sv_P2
6719,udp,sv_P5
6720,sprite-rpc,SV_P3
6721,ipv6,sv_P2
6722,sprite-rpc,SV_P3
6723,udp,sv_P2
6724,sprite-rpc,sv_P5
6725,udp,sv_P5
6726,udp,sv_P5
6727,tcp,sv_P4
6728,ipv6,sv_P5
6729,dgp,sv_P5
6730,dgp,sv_P2
6731,tcp,sv_P4
6732,udp,SV_P3
6733,udp,sv_P4
6734,tcp,sv_P1
6735,sprite-rpc,SV_P3
6736,tcp,sv_P5
6737,dgp,sv_P5
6738,udp,sv_P1
6739,ipv6,sv_P5
6740,dgp,SV_P3
6741,udp,sv_P4
6742,dgp,SV_P3
6743,ipv6,sv_P1
6744,ipv6,sv_P2
6745,dgp,sv_P2
6746,sprite-rpc,sv_P4
6747,ipv6,sv_P4
6748,sprite-rpc,SV_P3
6749,udp,SV_P3
6750,udp,sv_P5
6751,sprite-rpc,SV_P3
6752,udp,sv_P4
6753,udp,SV_P3
6754,tcp,SV_P3
6755,tcp,sv_P4
6756,tcp,sv_P2
6757,sprite-rpc,SV_P3
6758,udp,sv_P5
6759,sprite-rpc,SV_P3
6760,tcp,sv_P1
6761,sprite-rpc,SV_P3
6762,dgp,SV_P3
6763,ipv6,sv_P2
6764,ipv6,sv_P4
6765,sprite-rpc,sv_P4
6766,ipv6,SV_P3
6767,ipv6,sv_P5
6768,dgp,sv_P5
6769,udp,sv_P1
6770,udp,sv_P2
6771,tcp,SV_P3
6772,tcp,sv_P1
6773,tcp,sv_P4
6774,udp,sv_P2
6775,sprite-rpc,sv_P4
6776,udp,SV_P3
6777,udp,sv_P4
6778,dgp,sv_P4
6779,dgp,sv_P4
6780,tcp,sv_P5
6781,ipv6,sv_P2
6782,udp,sv_P4
6783,ipv6,SV_P3
6784,tcp,sv_P4
6785,ipv6,sv_P4
6786,udp,sv_P2
6787,tcp,sv_P5
6788,dgp,sv_P5
6789,ipv6,sv_P1
6790,udp,sv_P2
6791,dgp,sv_P2
6792,sprite-rpc,sv_P5
6793,sprite-rpc,sv_P1
6794,ipv6,sv_P2
6795,ipv6,sv_P5
6796,tcp,sv_P5
6797,ipv6,SV_P3
6798,dgp,sv_P2
6799,ipv6,sv_P1
6800,sprite-rpc,sv_P4
6801,ipv6,sv_P1
6802,udp,sv_P2
6803,ipv6,sv_P5
6804,dgp,sv_P1
6805,ipv6,sv_P4
6806,tcp,sv_P1
6807,dgp,sv_P5
6808,ipv6,sv_P4
6809,dgp,sv_P2
6810,ipv6,sv_P5
6811,sprite-rpc,SV_P3
6812,ipv6,sv_P1
6813,dgp,sv_P4
6814,sprite-rpc,sv_P2
6815,ipv6,sv_P2
6816,sprite-rpc,sv_P5
6817,ipv6,sv_P2
6818,tcp,SV_P3
6819,tcp,sv_P2
6820,sprite-rpc,sv_P1
6821,tcp,sv_P5
6822,udp,SV_P3
6823,sprite-rpc,SV_P3
6824,tcp,sv_P5
6825,udp,sv_P1
6826,sprite-rpc,sv_P2
6827,tcp,sv_P2
6828,sprite-rpc,SV_P3
6829,sprite-rpc,sv_P1
6830,dgp,sv_P2
6831,dgp,sv_P5
6832,sprite-rpc,sv_P5
6833,tcp,sv_P2
6834,udp,sv_P2
6835,tcp,SV_P3
6836,udp,sv_P1
6837,sprite-rpc,sv_P1
6838,tcp,sv_P5
6839,ipv6,sv_P2
6840,tcp,sv_P1
6841,ipv6,sv_P4
6842,dgp,sv_P1
6843,ipv6,sv_P5
6844,tcp,SV_P3
6845,sprite-rpc,sv_P2
6846,udp,SV_P3
6847,udp,sv_P2
6848,sprite-rpc,sv_P4
6849,dgp,sv_P5
6850,sprite-rpc,sv_P5
6851,dgp,SV_P3
6852,ipv6,SV_P3
6853,tcp,sv_P5
6854,ipv6,sv_P1
6855,udp,SV_P3
6856,dgp,sv_P1
6857,sprite-rpc,SV_P3
6858,dgp,sv_P4
6859,ipv6,sv_P2
6860,ipv6,sv_P4
6861,udp,sv_P4
6862,ipv6,sv_P4
6863,dgp,SV_P3
6864,dgp,SV_P3
6865,ipv6,sv_P1
6866,sprite-rpc,SV_P3
6867,tcp,SV_P3
6868,ipv6,sv_P4
6869,udp,sv_P4
6870,ipv6,sv_P1
6871,udp,SV_P3
6872,sprite-rpc,sv_P4
6873,sprite-rpc,sv_P2
6874,dgp,sv_P1
6875,sprite-rpc,SV_P3
6876,ipv6,sv_P1
6877,dgp,sv_P1
6878,sprite-rpc,sv_P1
6879,udp,sv_P5
6880,ipv6,sv_P4
6881,ipv6,sv_P1
6882,tcp,SV_P3
6883,udp,sv_P2
6884,tcp,sv_P2
6885,tcp,sv_P4
6886,dgp,sv_P1
6887,tcp,SV_P3
6888,sprite-rpc,sv_P5
6889,ipv6,sv_P2
6890,dgp,sv_P2
6891,tcp,sv_P5
6892,sprite-rpc,sv_P1
6893,udp,sv_P4
6894,ipv6,sv_P2
6895,tcp,sv_P5
6896,ipv6,SV_P3
6897,tcp,sv_P1
6898,tcp,sv_P2
6899,tcp,SV_P3
6900,sprite-rpc,SV_P3
6901,dgp,sv_P2
6902,ipv6,sv_P5
6903,sprite-rpc,sv_P4
6904,udp,SV_P3
6905,dgp,sv_P2
6906,sprite-rpc,SV_P3
6907,sprite-rpc,sv_P1
6908,ipv6,SV_P3
6909,ipv6,sv_P1
6910,tcp,sv_P5
6911,ipv6,sv_P5
6912,tcp,sv_P2
6913,ipv6,sv_P1
6914,ipv6,sv_P5
6915,ipv6,sv_P2
6916,tcp,sv_P4
6917,dgp,sv_P1
6918,udp,SV_P3
6919,udp,sv_P4
6920,udp,SV_P3
6921,ipv6,sv_P2
6922,udp,sv_P2
6923,sprite-rpc,sv_P2
6924,udp,sv_P1
6925,sprite-rpc,sv_P4
6926,dgp,sv_P5
6927,tcp,SV_P3
6928,sprite-rpc,SV_P3
6929,sprite-rpc,sv_P5
6930,dgp,sv_P4
6931,sprite-rpc,sv_P1
6932,sprite-rpc,sv_P2
6933,sprite-rpc,sv_P5
6934,ipv6,sv_P5
6935,udp,sv_P5
6936,tcp,sv_P4
6937,sprite-rpc,sv_P4
6938,tcp,sv_P4
6939,tcp,sv_P2
6940,dgp,sv_P4
6941,sprite-rpc,sv_P1
6942,dgp,sv_P1
6943,sprite-rpc,sv_P4
6944,tcp,sv_P2
6945,dgp,sv_P2
6946,udp,sv_P2
6947,tcp,sv_P1
6948,tcp,sv_P2
6949,ipv6,sv_P4
6950,sprite-rpc,sv_P1
6951,udp,sv_P1
6952,tcp,sv_P2
6953,ipv6,sv_P5
6954,udp,SV_P3
6955,udp,sv_P1
6956,sprite-rpc,sv_P2
6957,ipv6,SV_P3
6958,udp,sv_P5
6959,udp,sv_P1
6960,tcp,sv_P2
6961,udp,sv_P1
6962,udp,sv_P4
6963,udp,sv_P4
6964,tcp,sv_P5
6965,tcp,SV_P3
6966,udp,sv_P4
6967,udp,sv_P4
6968,tcp,sv_P2
6969,tcp,sv_P2
6970,dgp,sv_P1
6971,tcp,sv_P5
6972,udp,sv_P2
6973,sprite-rpc,sv_P5
6974,udp,sv_P5
6975,udp,sv_P1
6976,sprite-rpc,sv_P4
6977,ipv6,SV_P3
6978,ipv6,sv_P4
6979,udp,sv_P5
6980,ipv6,sv_P1
6981,udp,sv_P1
6982,tcp,sv_P4
6983,udp,sv_P4
6984,tcp,sv_P5
6985,dgp,sv_P5
6986,sprite-rpc,sv_P1
6987,dgp,sv_P5
6988,tcp,sv_P2
6989,dgp,sv_P1
6990,dgp,sv_P5
6991,dgp,SV_P3
6992,tcp,sv_P1
6993,tcp,sv_P5
6994,dgp,sv_P1
6995,sprite-rpc,sv_P4
6996,tcp,SV_P3
6997,udp,SV_P3
6998,tcp,sv_P4
6999,ipv6,SV_P3
7000,tcp,sv_P5
7001,udp,sv_P4
7002,sprite-rpc,sv_P5
7003,udp,sv_P5
7004,tcp,sv_P1
7005,udp,sv_P2
7006,ipv6,SV_P3
7007,dgp,sv_P1
7008,udp,sv_P4
7009,ipv6,SV_P3
7010,tcp,sv_P5
7011,tcp,sv_P1
7012,dgp,sv_P5
7013,ipv6,SV_P3
7014,dgp,sv_P5
7015,tcp,sv_P4
7016,dgp,SV_P3
7017,tcp,SV_P3
7018,udp,SV_P3
7019,dgp,sv_P5
7020,dgp,sv_P1
7021,sprite-rpc,sv_P4
7022,dgp,sv_P4
7023,dgp,sv_P4
7024,tcp,sv_P2
7025,dgp,sv_P4
7026,tcp,sv_P5
7027,tcp,sv_P1
7028,udp,sv_P2
7029,ipv6,sv_P4
7030,tcp,sv_P1
7031,ipv6,sv_P2
7032,ipv6,sv_P4
7033,dgp,sv_P5
7034,tcp,sv_P5
7035,udp,sv_P4
7036,dgp,sv_P5
7037,udp,sv_P5
7038,dgp,sv_P4
7039,udp,sv_P1
7040,dgp,SV_P3
7041,sprite-rpc,sv_P4
7042,ipv6,sv_P2
7043,ipv6,sv_P1
7044,tcp,sv_P5
7045,ipv6,sv_P1
7046,tcp,SV_P3
7047,udp,sv_P5
7048,tcp,sv_P1
7049,sprite-rpc,sv_P1
7050,udp,sv_P1
7051,tcp,SV_P3
7052,dgp,sv_P4
7053,dgp,sv_P5
7054,sprite-rpc,sv_P5
7055,dgp,sv_P2
7056,ipv6,sv_P1
7057,dgp,sv_P1
7058,ipv6,sv_P1
7059,sprite-rpc,sv_P2
7060,tcp,sv_P1
7061,udp,sv_P4
7062,udp,sv_P5
7063,ipv6,sv_P1
7064,ipv6,sv_P4
7065,ipv6,SV_P3
7066,dgp,sv_P2
7067,udp,sv_P4
7068,tcp,sv_P1
7069,ipv6,SV_P3
7070,tcp,SV_P3
7071,ipv6,sv_P5
7072,dgp,sv_P1
7073,dgp,sv_P2
7074,ipv6,sv_P1
7075,ipv6,sv_P5
7076,sprite-rpc,sv_P5
7077,dgp,sv_P1
7078,tcp,sv_P4
7079,sprite-rpc,sv_P5
7080,sprite-rpc,sv_P4
7081,ipv6,sv_P4
7082,sprite-rpc,sv_P2
7083,udp,SV_P3
7084,dgp,sv_P1
7085,udp,sv_P2
7086,sprite-rpc,sv_P2
7087,tcp,sv_P1
7088,tcp,sv_P5
7089,tcp,SV_P3
7090,sprite-rpc,sv_P4
7091,ipv6,sv_P5
7092,ipv6,sv_P2
7093,dgp,sv_P4
7094,ipv6,SV_P3
7095,ipv6,SV_P3
7096,sprite-rpc,sv_P1
7097,tcp,sv_P4
7098,ipv6,sv_P4
7099,ipv6,sv_P2
7100,tcp,sv_P1
7101,ipv6,sv_P5
7102,udp,sv_P5
7103,udp,sv_P5
7104,tcp,sv_P1
7105,sprite-rpc,SV_P3
7106,sprite-rpc,sv_P1
7107,tcp,sv_P4
7108,tcp,sv_P4
7109,udp,sv_P2
7110,ipv6,sv_P4
7111,sprite-rpc,sv_P5
7112,tcp,sv_P4
7113,sprite-rpc,SV_P3
7114,sprite-rpc,sv_P4
7115,udp,sv_P2
7116,dgp,sv_P5
7117,sprite-rpc,SV_P3
7118,sprite-rpc,sv_P5
7119,sprite-rpc,sv_P1
7120,tcp,SV_P3
7121,dgp,sv_P4
7122,ipv6,SV_P3
7123,dgp,sv_P1
7124,ipv6,sv_P4
7125,dgp,sv_P1
7126,udp,SV_P3
7127,tcp,sv_P1
7128,udp,SV_P3
7129,ipv6,sv_P4
7130,udp,SV_P3
7131,ipv6,sv_P2
7132,udp,sv_P4
7133,dgp,sv_P2
7134,ipv6,sv_P4
7135,ipv6,sv_P4
7136,sprite-rpc,sv_P2
7137,udp,SV_P3
7138,dgp,SV_P3
7139,tcp,sv_P5
7140,udp,sv_P1
7141,tcp,SV_P3
7142,sprite-rpc,sv_P4
7143,tcp,sv_P4
7144,dgp,sv_P4
7145,tcp,SV_P3
7146,udp,sv_P4
7147,udp,sv_P1
7148,dgp,sv_P2
7149,udp,sv_P5
7150,ipv6,sv_P1
7151,tcp,SV_P3
7152,sprite-rpc,SV_P3
7153,udp,sv_P2
7154,dgp,SV_P3
7155,sprite-rpc,sv_P5
7156,ipv6,SV_P3
7157,tcp,sv_P4
7158,udp,SV_P3
7159,ipv6,sv_P2
7160,sprite-rpc,SV_P3
7161,tcp,sv_P5
7162,sprite-rpc,SV_P3
7163,tcp,SV_P3
7164,sprite-rpc,sv_P2
